word,location,hits
otium,South Africa,3
otium,Venezuela,3
otium,Mexico,2
otium,Colombia,2
otium,Philippines,2
otium,India,2
otium,Thailand,1
otium,Brazil,1
otium,Vietnam,1
otium,Japan,1
otium,Indonesia,1
inssa,Mayotte,100
inssa,Burkina Faso,60
inssa,Colombia,16
inssa,Côte d’Ivoire,10
inssa,Brazil,3
inssa,Morocco,1
inssa,France,1
inssa,South Korea,1
mysig,Sweden,100
mysig,Finland,3
mysig,Norway,2
mysig,Denmark,2
mysig,Taiwan,1
morgenfrisk,Denmark,100
morgenfrisk,Netherlands,7
załatwić,Poland,100
załatwić,Norway,2
załatwić,Netherlands,1
załatwić,Germany,1
załatwić,United Kingdom,1
torschlusspanik,Germany,100
torschlusspanik,Austria,95
torschlusspanik,Switzerland,54
torschlusspanik,Hungary,11
torschlusspanik,Netherlands,5
torschlusspanik,South Korea,5
torschlusspanik,Italy,3
torschlusspanik,United Kingdom,3
torschlusspanik,Poland,2
torschlusspanik,United States,2
torschlusspanik,Australia,2
torschlusspanik,Canada,2
torschlusspanik,Brazil,1
torschlusspanik,Russia,1
torschlusspanik,India,1
trennungsagentur,Austria,100
trennungsagentur,Germany,70
trennungsagentur,Switzerland,27
schlemiel,Netherlands,100
schlemiel,Belgium,65
schlemiel,United States,59
schlemiel,Canada,39
schlemiel,United Kingdom,19
schlemiel,Australia,18
schlemiel,Germany,9
schlemiel,France,7
schlemiel,Italy,5
schlemiel,India,4
schlemiel,Brazil,1
angrillen,Germany,100
angrillen,Austria,22
angrillen,Switzerland,4
être,Gabon,100
être,Benin,88
être,Togo,82
être,Congo - Brazzaville,76
être,Congo - Kinshasa,68
être,Madagascar,62
être,French Guiana,61
être,Cameroon,59
être,Martinique,58
être,Burkina Faso,57
être,Côte d’Ivoire,56
être,French Polynesia,55
être,Guinea,54
être,Haiti,54
être,Guadeloupe,51
être,Mali,50
être,Réunion,49
être,New Caledonia,47
être,Senegal,44
être,France,39
être,Luxembourg,28
être,Belgium,21
être,Tunisia,20
être,Morocco,18
être,Algeria,12
être,Switzerland,12
être,Mauritius,11
être,Canada,6
être,Lebanon,5
être,Portugal,1
être,Spain,1
être,Germany,1
être,Netherlands,1
tretår,Sweden,100
levensgenieter,Netherlands,100
levensgenieter,Belgium,59
levensgenieter,Turkey,1
chindogu,Australia,100
chindogu,New Zealand,85
chindogu,Belgium,52
chindogu,Singapore,46
chindogu,Hong Kong,45
chindogu,Spain,44
chindogu,Argentina,43
chindogu,France,39
chindogu,Netherlands,35
chindogu,United Kingdom,35
chindogu,Canada,34
chindogu,Colombia,34
chindogu,Lithuania,33
chindogu,Mexico,30
chindogu,Chile,29
chindogu,Philippines,26
chindogu,Germany,25
chindogu,Thailand,24
chindogu,Austria,21
chindogu,United States,18
chindogu,Poland,17
chindogu,Italy,11
chindogu,South Africa,10
chindogu,Brazil,5
chindogu,Indonesia,5
chindogu,India,5
chindogu,Russia,4
chindogu,Turkey,4
chindogu,Japan,4
